Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
10/12/2004;00.00.00;0,6;814;;1,9;574;92.0;1613;58.0;965;461;11,9;54,6;0,7589
10/12/2004;01.00.00;0,7;827;;2,7;636;88.0;1485;59.0;980;483;13,7;45,0;0,6991
10/12/2004;02.00.00;0,7;801;;2,7;633;90.0;1489;60.0;940;482;14,7;37,5;0,622
10/12/2004;03.00.00;0,5;770;;2,2;600;;2081;;901;416;13,8;36,8;0,576
10/12/2004;04.00.00;;721;;0,7;470;42.0;2331;35.0;815;367;13,2;35,6;0,5375
10/12/2004;05.00.00;0,3;709;;0,5;437;31.0;2559;27.0;787;324;12,0;37,3;0,5239
10/12/2004;06.00.00;0,4;734;;0,8;478;51.0;2294;39.0;805;378;11,7;38,1;0,5223
10/12/2004;07.00.00;0,5;770;;1,4;533;100.0;2683;63.0;839;480;11,5;38,0;0,5159
10/12/2004;08.00.00;1,4;919;;5,6;795;315.0;2327;110.0;998;822;12,3;35,8;0,5086
10/12/2004;09.00.00;2,4;996;;10,6;998;417.0;2318;128.0;1136;1060;12,9;34,5;0,5102
10/12/2004;10.00.00;1,8;925;;7,2;866;328.0;2542;122.0;1013;916;14,4;30,2;0,4911
10/12/2004;11.00.00;1,5;883;;6,2;821;304.0;886;111.0;967;844;16,2;26,2;0,4789
10/12/2004;12.00.00;1,5;884;;6,2;822;300.0;909;110.0;968;807;17,1;23,5;0,453
10/12/2004;13.00.00;1,8;920;;8,1;903;306.0;849;114.0;1011;853;18,1;21,3;0,4396
10/12/2004;14.00.00;2,1;941;;9,0;941;342.0;837;114.0;1036;884;18,8;20,0;0,4278
10/12/2004;15.00.00;1,7;934;;8,4;914;324.0;873;111.0;1016;834;18,1;20,8;0,4274
10/12/2004;16.00.00;2,3;929;;8,7;928;327.0;842;116.0;1001;893;17,6;19,9;0,3952
10/12/2004;17.00.00;2,9;972;;11,8;1043;404.0;764;148.0;1083;1037;16,0;20,8;0,3757
10/12/2004;18.00.00;4,0;1073;;16,5;1195;575.0;675;177.0;1249;1244;14,6;23,7;0,3903
10/12/2004;19.00.00;4,2;1050;;18,7;1260;539.0;662;164.0;1256;1269;13,7;22,9;0,3581
10/12/2004;20.00.00;3,5;980;;14,5;1132;460.0;742;151.0;1102;1125;12,8;21,7;0,3182
10/12/2004;21.00.00;2,6;872;;8,0;900;386.0;918;147.0;910;946;12,7;21,3;0,3119
10/12/2004;22.00.00;1,3;802;;4,6;743;202.0;1051;110.0;826;751;12,8;22,5;0,3309
10/12/2004;23.00.00;1,0;792;;3,4;674;162.0;1122;99.0;810;670;12,6;23,4;0,3408
11/12/2004;00.00.00;1,6;857;;4,8;753;261.0;1034;116.0;860;754;12,4;24,0;0,3443
11/12/2004;01.00.00;1,6;856;;4,4;734;263.0;1041;121.0;853;781;12,5;24,0;0,3462
11/12/2004;02.00.00;1,1;869;;3,8;702;159.0;1019;103.0;891;842;11,9;32,4;0,4489
11/12/2004;03.00.00;1,1;890;;3,6;688;;1015;;897;840;11,7;33,8;0,4623
11/12/2004;04.00.00;0,8;834;;2,7;632;111.0;1102;83.0;871;746;11,5;34,2;0,4621
11/12/2004;05.00.00;0,8;860;;2,4;616;104.0;1105;76.0;873;754;10,5;37,8;0,4799
11/12/2004;06.00.00;1,0;909;;4,3;728;221.0;933;107.0;948;905;7,8;47,4;0,5046
11/12/2004;07.00.00;1,2;955;;5,2;772;243.0;1030;106.0;957;960;9,3;43,1;0,5062
11/12/2004;08.00.00;1,7;1035;;8,4;914;356.0;947;124.0;1064;1080;8,2;46,8;0,5091
11/12/2004;09.00.00;2,4;1087;;14,1;1121;429.0;711;134.0;1177;1209;10,7;34,2;0,439
11/12/2004;10.00.00;2,8;1101;;13,0;1083;518.0;692;147.0;1130;1243;14,4;28,2;0,4593
11/12/2004;11.00.00;2,9;1135;;13,5;1100;460.0;679;146.0;1161;1273;17,4;23,3;0,4599
11/12/2004;12.00.00;2,6;1095;;12,5;1067;389.0;702;133.0;1152;1216;17,8;23,6;0,4766
11/12/2004;13.00.00;2,3;986;;8,8;931;362.0;815;120.0;1011;976;18,3;19,5;0,4044
11/12/2004;14.00.00;2,3;991;;9,0;940;337.0;816;117.0;1035;973;18,9;18,9;0,4091
11/12/2004;15.00.00;1,7;926;;6,1;815;254.0;931;109.0;945;827;18,4;19,7;0,4117
11/12/2004;16.00.00;1,8;974;;7,8;891;281.0;857;112.0;1005;912;17,8;21,0;0,4234
11/12/2004;17.00.00;2,5;1042;;11,5;1031;369.0;756;131.0;1094;1084;16,1;23,4;0,4248
11/12/2004;18.00.00;2,4;1006;;10,7;1005;350.0;781;133.0;1071;1045;14,9;24,9;0,4178
11/12/2004;19.00.00;2,0;979;;9,2;946;323.0;826;138.0;1018;1026;14,6;24,6;0,4054
11/12/2004;20.00.00;2,3;1072;;10,9;1011;340.0;762;142.0;1075;1172;14,2;26,8;0,4332
11/12/2004;21.00.00;2,9;1217;;11,6;1037;443.0;669;138.0;1167;1452;13,3;38,7;0,5867
11/12/2004;22.00.00;2,0;1124;;9,0;939;292.0;737;118.0;1126;1317;11,2;45,1;0,6004
11/12/2004;23.00.00;2,5;1152;;11,6;1036;372.0;670;120.0;1206;1365;8,8;52,5;0,5969
12/12/2004;00.00.00;3,0;1216;;11,7;1039;443.0;685;132.0;1183;1378;8,6;54,3;0,606
12/12/2004;01.00.00;2,4;1095;;11,3;1024;360.0;708;121.0;1219;1246;8,1;53,2;0,5746
12/12/2004;02.00.00;2,6;1099;;10,4;994;401.0;715;117.0;1164;1186;6,8;57,8;0,5768
12/12/2004;03.00.00;2,0;974;;6,4;832;;832;;1035;1024;6,6;58,1;0,5687
12/12/2004;04.00.00;2,1;1091;;9,8;971;273.0;703;102.0;1148;1187;5,4;64,1;0,5772
12/12/2004;05.00.00;1,7;955;;5,8;804;199.0;843;95.0;1017;1007;5,6;61,6;0,5656
12/12/2004;10.00.00;2,7;1100;;9,9;974;420.0;728;130.0;1131;1208;9,4;48,7;0,5748
12/12/2004;11.00.00;2,4;1101;;8,9;934;333.0;751;116.0;1085;1208;12,6;39,9;0,5804
12/12/2004;12.00.00;2,7;1148;;11,3;1025;395.0;701;128.0;1165;1282;14,4;35,3;0,5763
12/12/2004;13.00.00;3,2;1253;;13,7;1108;478.0;633;156.0;1253;1494;15,1;37,4;0,6374
12/12/2004;14.00.00;3,4;1229;;12,7;1075;470.0;638;169.0;1226;1500;16,0;35,8;0,6456
12/12/2004;15.00.00;3,2;1250;;14,5;1133;508.0;629;168.0;1274;1463;17,5;30,8;0,6095
12/12/2004;16.00.00;4,3;1432;;18,4;1251;596.0;547;178.0;1396;1722;17,2;34,2;0,6669
12/12/2004;17.00.00;5,0;1530;;22,0;1352;694.0;491;178.0;1550;1934;14,3;45,8;0,7452
12/12/2004;18.00.00;6,3;1604;;25,4;1438;968.0;466;188.0;1650;2018;12,2;53,9;0,7617
12/12/2004;19.00.00;4,6;1352;;16,4;1191;658.0;570;169.0;1362;1796;11,6;51,2;0,6965
12/12/2004;20.00.00;3,1;1235;;12,4;1065;409.0;640;133.0;1213;1594;11,3;50,1;0,672
12/12/2004;21.00.00;2,6;1127;;9,6;962;345.0;751;125.0;1120;1389;10,6;51,2;0,6541
12/12/2004;22.00.00;2,1;1073;;7,1;860;230.0;896;110.0;1058;1238;9,6;51,7;0,6163
12/12/2004;23.00.00;2,1;1074;;7,2;867;285.0;888;112.0;1064;1221;8,7;55,2;0,6225
13/12/2004;00.00.00;2,5;1133;;9,3;951;310.0;825;112.0;1156;1254;7,9;60,2;0,6432
13/12/2004;01.00.00;2,0;1021;;5,9;808;224.0;961;102.0;1048;1098;7,9;59,2;0,6331
13/12/2004;02.00.00;1,8;995;;5,9;807;213.0;978;90.0;1056;1044;6,7;64,6;0,6381
13/12/2004;03.00.00;1,3;882;;2,4;614;;1221;;931;888;6,9;62,3;0,6227
13/12/2004;04.00.00;;869;;2,1;594;103.0;1326;66.0;935;835;6,3;64,6;0,6197
13/12/2004;05.00.00;0,7;868;;1,8;567;91.0;1238;64.0;919;823;6,4;63,3;0,6123
13/12/2004;06.00.00;0,9;921;;3,1;655;178.0;1001;81.0;972;908;6,4;64,4;0,6204
13/12/2004;07.00.00;1,5;1041;;6,8;846;351.0;829;106.0;1112;1076;5,6;68,9;0,6328
13/12/2004;08.00.00;3,4;1275;;16,4;1193;587.0;596;140.0;1389;1393;6,4;65,6;0,6348
13/12/2004;09.00.00;3,4;1238;;16,7;1202;475.0;748;138.0;1382;1429;7,3;61,4;0,6306
13/12/2004;10.00.00;3,2;1288;;17,3;1220;576.0;937;165.0;1391;1594;9,6;53,7;0,6409
13/12/2004;11.00.00;4,8;1422;;22,4;1362;920.0;775;214.0;1509;1956;12,0;45,9;0,6421
13/12/2004;12.00.00;3,5;1293;;17,9;1236;710.0;784;178.0;1370;1872;12,7;44,4;0,6512
13/12/2004;13.00.00;4,1;1410;;22,4;1363;696.0;690;187.0;1515;2014;13,9;42,8;0,6761
13/12/2004;14.00.00;4,8;1425;;23,3;1386;744.0;691;203.0;1536;1978;15,0;41,4;0,7016
13/12/2004;15.00.00;4,4;1590;;28,0;1503;743.0;575;204.0;1559;2257;16,0;38,7;0,6987
13/12/2004;16.00.00;4,5;1520;;30,1;1552;801.0;568;198.0;1615;2104;16,0;38,6;0,6952
13/12/2004;17.00.00;5,9;1595;;33,4;1628;1014.0;495;218.0;1822;2140;14,1;44,9;0,7194
13/12/2004;18.00.00;9,9;1881;;50,8;1983;1479.0;334;269.0;2271;2523;12,6;55,9;0,8142
13/12/2004;19.00.00;6,9;1633;;35,6;1677;1018.0;400;217.0;1880;2188;11,7;60,8;0,8336
13/12/2004;20.00.00;4,3;1391;;21,5;1338;729.0;509;183.0;1514;1816;11,5;60,9;0,8249
13/12/2004;21.00.00;2,9;1263;;15,5;1164;508.0;581;147.0;1338;1587;10,6;64,1;0,8182
13/12/2004;22.00.00;2,0;1147;;10,9;1012;347.0;665;120.0;1214;1381;10,1;66,2;0,8185
13/12/2004;23.00.00;1,7;1103;;8,7;928;327.0;715;112.0;1174;1287;9,0;70,1;0,8036
14/12/2004;00.00.00;1,9;1071;;7,4;873;339.0;739;107.0;1150;1193;8,6;70,5;0,7915
14/12/2004;01.00.00;2,0;1137;;9,9;975;358.0;687;103.0;1234;1223;7,6;74,3;0,7783
14/12/2004;02.00.00;1,9;1066;;8,2;907;377.0;728;97.0;1174;1122;6,9;76,1;0,759
14/12/2004;03.00.00;1,0;918;;3,9;704;;920;;1032;932;8,0;70,6;0,7607
14/12/2004;04.00.00;0,8;895;;3,2;663;165.0;977;74.0;1007;866;6,8;75,4;0,7475
14/12/2004;05.00.00;0,7;885;;3,0;655;145.0;996;68.0;1015;848;6,6;75,3;0,7378
14/12/2004;06.00.00;1,1;964;;5,4;784;282.0;824;92.0;1080;959;6,0;77,3;0,7262
14/12/2004;07.00.00;1,7;1088;;8,7;927;494.0;715;111.0;1196;1154;6,0;76,7;0,722
14/12/2004;08.00.00;3,1;1274;;15,4;1160;606.0;587;133.0;1412;1373;6,9;73,7;0,7348
14/12/2004;09.00.00;4,4;1406;;27,2;1483;581.0;478;139.0;1767;1708;7,6;70,6;0,7371
14/12/2004;10.00.00;5,6;1521;;30,7;1568;920.0;440;192.0;1843;2097;9,3;64,2;0,7544
14/12/2004;11.00.00;4,4;1408;;24,3;1412;811.0;484;192.0;1608;2056;11,7;55,7;0,763
14/12/2004;12.00.00;4,4;1377;;21,7;1342;786.0;499;206.0;1546;2006;12,9;54,1;0,8003
14/12/2004;13.00.00;4,7;1470;;25,8;1450;677.0;481;182.0;1706;2015;14,0;53,0;0,8451
14/12/2004;14.00.00;4,2;1416;;21,8;1346;612.0;609;192.0;1570;1945;15,1;50,2;0,8552
14/12/2004;15.00.00;3,3;1383;;20,6;1314;524.0;785;188.0;1538;1793;16,7;47,3;0,8883
14/12/2004;16.00.00;5,1;1574;;27,2;1483;775.0;460;186.0;1778;1962;16,8;48,4;0,9175
17/12/2004;20.00.00;3,3;1325;;16,4;1191;403.0;564;130.0;1542;1389;13,3;68,0;1,0376
17/12/2004;21.00.00;3,1;1316;;13,4;1099;412.0;610;137.0;1451;1268;13,2;72,8;1,0984
17/12/2004;22.00.00;2,4;1170;;8,2;906;322.0;707;125.0;1317;1046;12,6;76,5;1,1106
17/12/2004;23.00.00;1,4;1061;;5,7;800;200.0;819;106.0;1232;862;12,6;74,3;1,0843
18/12/2004;00.00.00;2,1;1109;;7,0;855;244.0;787;121.0;1220;866;12,9;72,1;1,0658
18/12/2004;01.00.00;1,4;1025;;5,6;794;199.0;848;101.0;1202;788;13,1;70,5;1,0594
18/12/2004;02.00.00;1,4;1086;;5,1;769;190.0;822;100.0;1196;857;12,4;73,8;1,0574
18/12/2004;03.00.00;1,3;1058;;4,3;727;;834;;1193;860;12,2;74,5;1,0537
18/12/2004;04.00.00;1,0;1034;;4,2;719;153.0;858;86.0;1189;845;11,8;76,3;1,0547
18/12/2004;05.00.00;1,3;1065;;6,1;816;215.0;777;90.0;1245;873;10,8;80,0;1,0367
18/12/2004;06.00.00;1,0;988;;5,2;774;206.0;842;89.0;1189;841;10,4;77,3;0,9709
18/12/2004;07.00.00;1,1;986;;5,4;785;225.0;842;96.0;1173;853;10,0;76,2;0,9332
18/12/2004;08.00.00;2,1;1136;;11,0;1015;416.0;702;125.0;1287;1063;9,4;67,7;0,8018
18/12/2004;09.00.00;3,2;1256;;16,1;1184;613.0;582;143.0;1448;1276;9,3;71,2;0,8325
18/12/2004;10.00.00;3,3;1228;;15,7;1170;567.0;596;153.0;1375;1332;12,6;54,0;0,784
18/12/2004;11.00.00;2,3;956;;8,8;931;409.0;799;140.0;1046;1015;16,1;28,5;0,5164
18/12/2004;12.00.00;1,0;781;;3,9;704;183.0;1062;92.0;842;594;16,6;19,9;0,3728
18/12/2004;13.00.00;0,8;759;;3,8;699;140.0;1223;78.0;799;501;15,9;18,2;0,3255
18/12/2004;14.00.00;0,8;722;;3,3;671;133.0;1596;68.0;737;448;14,3;18,4;0,2991
18/12/2004;15.00.00;0,6;699;;2,4;613;115.0;1731;64.0;682;387;15,0;16,3;0,2749
18/12/2004;16.00.00;0,9;755;;3,6;690;157.0;1653;80.0;750;467;14,9;17,1;0,2875
18/12/2004;17.00.00;0,8;746;;3,5;684;149.0;1301;81.0;764;484;13,2;18,8;0,2837
18/12/2004;18.00.00;1,2;784;;4,6;744;219.0;1080;102.0;802;608;12,4;19,6;0,2797
18/12/2004;19.00.00;2,1;931;;9,9;972;424.0;868;132.0;974;953;11,9;21,3;0,2957
18/12/2004;20.00.00;3,9;1112;;19,0;1267;659.0;671;162.0;1250;1307;11,1;24,8;0,3264
18/12/2004;21.00.00;4,4;1133;;17,2;1215;727.0;674;179.0;1196;1415;10,1;29,7;0,3666
18/12/2004;22.00.00;2,0;886;;8,4;917;398.0;908;148.0;901;1023;10,2;23,8;0,2955
18/12/2004;23.00.00;2,3;993;;11,4;1030;414.0;805;146.0;1005;1154;9,4;27,4;0,3239
19/12/2004;00.00.00;3,6;1215;;15,6;1167;600.0;664;164.0;1181;1426;7,9;39,0;0,4154
19/12/2004;01.00.00;3,9;1160;;13,0;1083;596.0;706;162.0;1114;1363;7,6;40,6;0,4273
19/12/2004;02.00.00;1,6;928;;6,2;819;225.0;919;118.0;923;1006;6,4;43,7;0,4242
19/12/2004;03.00.00;1,0;879;;4,2;722;;1014;;878;873;6,3;44,7;0,4293
19/12/2004;11.00.00;2,5;1077;;9,6;963;386.0;761;129.0;1081;1151;5,8;49,8;0,4613
19/12/2004;12.00.00;2,6;1058;;9,6;962;397.0;778;132.0;1058;1153;6,0;47,6;0,4488
19/12/2004;13.00.00;3,2;1136;;12,5;1067;477.0;702;148.0;1143;1298;7,4;44,6;0,4613
19/12/2004;20.00.00;4,7;1353;;16,2;1187;601.0;599;173.0;1424;1293;5,5;84,1;0,7657
19/12/2004;21.00.00;4,3;1254;;13,8;1111;521.0;630;151.0;1360;1198;5,8;84,5;0,7822
19/12/2004;22.00.00;3,2;1189;;10,6;999;411.0;680;129.0;1286;1115;6,2;84,1;0,8018
19/12/2004;23.00.00;2,9;1183;;9,1;944;382.0;731;126.0;1226;1092;6,6;83,3;0,8183
20/12/2004;00.00.00;3,1;1185;;9,7;966;421.0;711;127.0;1250;1104;6,8;82,8;0,8216
20/12/2004;01.00.00;2,8;1098;;7,0;859;362.0;792;118.0;1211;1006;8,2;78,4;0,8561
20/12/2004;02.00.00;1,2;938;;2,8;639;104.0;1020;83.0;1059;777;9,7;70,9;0,8539
20/12/2004;03.00.00;0,9;883;;2,0;583;;1116;;1019;710;9,5;69,9;0,8298
20/12/2004;04.00.00;0,8;839;;1,4;536;69.0;1229;60.0;970;600;9,3;65,9;0,7757
20/12/2004;05.00.00;0,6;784;;0,8;479;41.0;1365;37.0;905;477;8,8;62,9;0,7154
20/12/2004;06.00.00;0,6;779;;0,7;466;46.0;1393;39.0;881;454;8,6;58,8;0,6603
20/12/2004;07.00.00;1,0;883;;2,6;625;118.0;1069;70.0;997;630;9,2;55,9;0,6521
20/12/2004;08.00.00;3,2;970;;5,3;776;295.0;873;108.0;1059;858;8,4;57,7;0,6376
20/12/2004;09.00.00;3,6;1012;;7,1;861;311.0;785;119.0;1133;951;8,5;60,4;0,6713
20/12/2004;10.00.00;2,9;934;;5,0;766;269.0;878;111.0;1047;836;8,9;57,4;0,6575
20/12/2004;11.00.00;2,4;888;;3,8;700;225.0;956;106.0;999;721;9,2;55,8;0,6479
20/12/2004;12.00.00;2,5;918;;4,5;737;220.0;1007;105.0;1030;703;9,6;53,9;0,6425
20/12/2004;13.00.00;2,6;901;;4,7;747;216.0;1001;114.0;1020;657;9,6;52,4;0,6276
20/12/2004;14.00.00;2,3;857;;3,9;708;162.0;972;93.0;983;581;9,7;49,8;0,5998
20/12/2004;15.00.00;2,2;838;;3,8;699;152.0;1015;89.0;944;546;9,4;44,9;0,5296
20/12/2004;16.00.00;2,3;869;;5,2;772;183.0;1051;102.0;966;641;9,8;41,9;0,5083
20/12/2004;17.00.00;2,9;928;;6,8;850;254.0;1118;129.0;1004;794;8,9;44,9;0,5125
20/12/2004;18.00.00;4,1;1037;;11,9;1047;355.0;869;151.0;1159;1042;8,4;45,4;0,5035
20/12/2004;19.00.00;4,1;980;;10,8;1008;341.0;758;151.0;1103;993;8,0;41,0;0,4416
20/12/2004;20.00.00;4,0;978;;11,5;1031;341.0;765;149.0;1066;968;7,9;37,1;0,3974
20/12/2004;21.00.00;3,7;891;;7,6;882;342.0;885;149.0;950;894;7,8;33,9;0,3594
20/12/2004;22.00.00;1,7;762;;3,1;657;186.0;1158;114.0;783;592;7,3;32,4;0,334
20/12/2004;23.00.00;1,1;794;;3,6;687;170.0;1100;104.0;826;611;7,4;34,6;0,3576
21/12/2004;00.00.00;1,1;799;;3,6;690;169.0;1125;104.0;823;611;7,1;33,7;0,3417
21/12/2004;01.00.00;1,5;818;;4,3;725;246.0;1065;127.0;849;694;6,4;35,8;0,3471
21/12/2004;02.00.00;0,5;691;;0,7;471;63.0;1552;53.0;698;357;5,6;37,7;0,3444
21/12/2004;03.00.00;0,3;697;;0,6;455;;1726;;698;318;5,6;37,6;0,3448
21/12/2004;04.00.00;0,2;697;;0,5;437;44.0;1705;39.0;702;325;5,3;38,8;0,3473
21/12/2004;09.00.00;5,5;1179;;23,5;1390;755.0;567;198.0;1453;1459;6,5;38,1;0,3709
21/12/2004;10.00.00;2,6;951;;9,4;953;460.0;812;157.0;1022;1055;7,4;36,5;0,3778
21/12/2004;11.00.00;1,5;882;;6,3;826;280.0;952;125.0;910;799;7,9;36,4;0,3889
21/12/2004;12.00.00;1,7;897;;6,7;845;322.0;942;135.0;943;787;7,8;36,8;0,3908
21/12/2004;13.00.00;2,2;949;;9,7;965;349.0;860;138.0;1041;892;8,7;33,7;0,379
21/12/2004;14.00.00;2,1;896;;7,8;891;297.0;921;132.0;935;766;8,5;34,3;0,3813
21/12/2004;15.00.00;2,2;908;;7,7;886;353.0;922;142.0;947;835;8,9;34,5;0,3946
21/12/2004;16.00.00;2,3;959;;8,6;924;316.0;899;137.0;993;897;8,8;35,7;0,4043
21/12/2004;17.00.00;2,5;994;;10,7;1005;348.0;832;145.0;1054;1009;7,9;38,6;0,4137
21/12/2004;18.00.00;3,1;1081;;16,7;1202;445.0;691;166.0;1230;1250;7,6;40,1;0,4195
21/12/2004;19.00.00;3,6;1081;;15,5;1164;457.0;705;165.0;1171;1283;6,9;40,3;0,4025
21/12/2004;20.00.00;3,9;1175;;18,3;1248;516.0;661;175.0;1308;1377;6,5;41,7;0,4047
21/12/2004;21.00.00;4,0;1123;;13,8;1110;575.0;732;185.0;1152;1322;6,3;42,6;0,4106
21/12/2004;22.00.00;2,3;1032;;9,3;952;449.0;833;166.0;1025;1198;5,9;44,7;0,4186
21/12/2004;23.00.00;1,5;927;;5,8;805;289.0;965;140.0;918;1007;5,8;43,4;0,4037
22/12/2004;00.00.00;1,5;952;;6,6;838;268.0;948;133.0;937;976;5,8;42,5;0,3937
22/12/2004;01.00.00;2,2;987;;7,6;883;343.0;913;144.0;949;1013;5,6;42,0;0,3856
22/12/2004;02.00.00;1,3;902;;5,0;761;222.0;1048;126.0;872;868;5,3;42,3;0,3806
22/12/2004;10.00.00;2,3;1009;;8,7;926;492.0;791;161.0;1015;1080;7,8;42,0;0,4464
22/12/2004;11.00.00;1,8;962;;7,5;877;413.0;841;120.0;969;949;9,3;37,6;0,4391
22/12/2004;12.00.00;2,1;972;;8,2;909;364.0;827;111.0;1012;894;10,0;34,2;0,4212
22/12/2004;13.00.00;1,9;968;;8,5;920;299.0;831;128.0;991;882;10,3;32,6;0,4094
22/12/2004;14.00.00;2,4;939;;8,1;902;342.0;884;133.0;969;872;9,8;31,8;0,3858
22/12/2004;15.00.00;2,1;901;;6,7;843;309.0;1061;121.0;907;751;9,8;30,3;0,3658
22/12/2004;16.00.00;2,8;975;;9,0;938;367.0;874;147.0;989;928;9,6;29,6;0,3545
22/12/2004;17.00.00;3,3;1028;;11,3;1025;357.0;774;136.0;1024;1160;8,1;32,5;0,3516
22/12/2004;18.00.00;2,9;998;;9,9;972;345.0;806;153.0;984;1090;6,8;36,1;0,3575
22/12/2004;19.00.00;3,9;1094;;13,6;1105;483.0;708;178.0;1086;1274;6,4;36,5;0,3519
22/12/2004;20.00.00;4,1;1128;;15,4;1161;480.0;672;174.0;1163;1340;5,9;37,8;0,3528
23/12/2004;11.00.00;4,0;1211;;15,9;1177;667.0;620;179.0;1221;1585;6,6;42,5;0,416
23/12/2004;12.00.00;3,8;1228;;15,9;1178;693.0;621;193.0;1202;1628;8,0;38,3;0,4133
23/12/2004;13.00.00;4,1;1247;;16,3;1188;707.0;598;210.0;1237;1692;9,1;36,1;0,4172
23/12/2004;14.00.00;4,9;1336;;18,6;1256;777.0;567;224.0;1320;1828;10,0;34,7;0,4259
23/12/2004;15.00.00;3,3;1205;;12,8;1079;512.0;652;175.0;1168;1476;11,0;33,0;0,4331
23/12/2004;16.00.00;4,3;1305;;17,9;1238;587.0;565;177.0;1325;1640;11,3;33,6;0,4504
23/12/2004;17.00.00;6,6;1568;;29,0;1528;864.0;455;208.0;1661;2046;9,4;41,3;0,4888
23/12/2004;18.00.00;8,5;1630;;33,1;1622;1089.0;421;247.0;1757;2238;8,0;45,9;0,4936
23/12/2004;19.00.00;8,7;1704;;36,1;1689;1070.0;402;242.0;1820;2480;7,1;50,3;0,51
23/12/2004;20.00.00;9,1;1701;;36,3;1692;1220.0;402;252.0;1832;2415;6,2;56,9;0,5419
23/12/2004;21.00.00;7,2;1564;;26,3;1462;1076.0;472;228.0;1574;2181;6,3;57,9;0,5575
23/12/2004;22.00.00;5,0;1441;;20,6;1314;825.0;517;196.0;1389;2051;6,2;56,8;0,5421
23/12/2004;23.00.00;4,2;1376;;17,0;1209;740.0;549;190.0;1283;2041;6,1;54,7;0,5201
24/12/2004;00.00.00;4,6;1412;;17,2;1216;759.0;543;187.0;1300;2059;6,0;55,6;0,5244
24/12/2004;07.00.00;3,9;1209;;9,5;958;379.0;666;138.0;1124;1662;5,3;61,1;0,5499
24/12/2004;08.00.00;4,8;1349;;14,6;1136;539.0;575;149.0;1299;1810;5,7;61,3;0,5657
24/12/2004;09.00.00;6,1;1458;;20,4;1307;706.0;497;165.0;1483;2103;6,1;60,5;0,5719
24/12/2004;10.00.00;6,6;1462;;18,8;1263;750.0;510;170.0;1421;2082;6,7;59,7;0,589
24/12/2004;11.00.00;6,5;1448;;18,8;1263;747.0;511;165.0;1428;1971;7,2;58,6;0,5986
24/12/2004;12.00.00;6,0;1419;;18,5;1254;670.0;524;167.0;1406;1950;8,0;55,9;0,6018
24/12/2004;13.00.00;6,9;1561;;24,8;1425;772.0;465;197.0;1624;2101;9,8;52,4;0,6349
24/12/2004;14.00.00;7,9;1558;;22,9;1375;792.0;471;217.0;1563;2112;10,5;51,1;0,6503
24/12/2004;15.00.00;6,1;1438;;16,9;1208;626.0;528;204.0;1405;1962;10,8;52,4;0,6767
24/12/2004;16.00.00;6,7;1532;;22,2;1356;678.0;474;193.0;1610;2033;10,6;55,3;0,7058
24/12/2004;17.00.00;6,8;1522;;21,5;1337;706.0;479;192.0;1578;2034;10,4;57,0;0,7167
24/12/2004;18.00.00;6,7;1514;;21,5;1338;668.0;474;175.0;1598;2018;10,2;58,3;0,7256
25/12/2004;00.00.00;5,9;1505;;15,6;1168;567.0;525;169.0;1447;2066;9,4;66,1;0,7816
25/12/2004;01.00.00;5,6;1458;;14,2;1123;527.0;540;164.0;1395;2030;9,6;65,9;0,7869
25/12/2004;02.00.00;5,5;1431;;13,5;1100;503.0;553;154.0;1385;1913;9,5;66,2;0,7882
25/12/2004;03.00.00;5,2;1366;;11,4;1027;;583;;1328;1901;9,2;67,3;0,7851
25/12/2004;04.00.00;;1332;;10,5;997;345.0;601;130.0;1304;1783;9,1;68,7;0,7925
25/12/2004;05.00.00;2,2;1243;;8,6;924;274.0;648;119.0;1250;1534;9,0;69,8;0,8039
25/12/2004;06.00.00;2,0;1251;;8,6;924;231.0;644;106.0;1246;1568;8,9;70,5;0,8056
25/12/2004;07.00.00;2,2;1259;;9,1;944;268.0;631;111.0;1267;1622;8,9;70,4;0,8074
25/12/2004;08.00.00;2,0;1268;;8,6;926;281.0;645;122.0;1247;1628;9,1;69,6;0,8045
25/12/2004;09.00.00;2,5;1288;;9,4;956;340.0;623;121.0;1272;1553;9,0;70,8;0,8173
25/12/2004;10.00.00;3,0;1410;;11,0;1015;406.0;594;136.0;1319;1769;9,8;68,6;0,8324
25/12/2004;11.00.00;2,8;1374;;10,6;999;379.0;598;138.0;1316;1776;10,2;67,3;0,8373
25/12/2004;12.00.00;3,4;1458;;13,2;1090;436.0;553;147.0;1383;1898;10,7;65,0;0,8378
25/12/2004;13.00.00;5,5;1609;;18,1;1243;602.0;505;178.0;1491;2100;11,4;62,9;0,8454
25/12/2004;14.00.00;4,0;1424;;13,2;1090;507.0;566;176.0;1351;1896;12,2;61,1;0,8652
25/12/2004;15.00.00;2,4;1331;;9,7;966;266.0;633;159.0;1266;1745;12,1;61,8;0,8723
25/12/2004;16.00.00;3,1;1434;;13,3;1093;335.0;561;168.0;1366;1893;11,7;65,6;0,898
25/12/2004;17.00.00;4,0;1542;;15,4;1161;464.0;531;181.0;1435;1972;11,4;67,9;0,9119
25/12/2004;18.00.00;4,6;1651;;17,8;1234;527.0;501;184.0;1513;2020;11,2;70,8;0,9386
